Name,Brand,Price,Image_URL,Product_URL,Category,Description
IceDress - Thermal Figure Skating  Outfit  - Record 2 (Black),IceDress,USD 237.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-record-2-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating  Outfit  - Record 1 (Black),IceDress,USD 237.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-record-1-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit  - Positive (White, Nude and Black)",IceDress,USD 197.59,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-positive-white-nude-and-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating  Outfit  - Orion (Black and Pink Lycra),IceDress,USD 214.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-orion-black-and-pink-lycra/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating  Outfit  - Orion (Black and Black Lycra),IceDress,USD 214.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-orion-black-and-black-lycra/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating  Outfit  - Orion (Black and Cornflower Lycra),IceDress,USD 214.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-orion-black-and-cornflower-lycra/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating  Outfit  - Orion (Fuchsia and Silver),IceDress,USD 214.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-orion-fuchsia-and-silver/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit ""Gravity"" - Mesh Top and Pants (Fuchsia/Blue and Black)",IceDress,USD 237.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-gravity-mesh-top-and-pants-fuchsia-blue-and-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit ""Gravity"" - Mesh Top and Pants (Fuchsia/Burgundy and Black)",IceDress,USD 237.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-gravity-mesh-top-and-pants-fuchsia-burgundy-and-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit ""Gravity"" - Mesh Top and Pants (Pink/Grey and Grey)",IceDress,USD 237.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-gravity-mesh-top-and-pants-pink-grey-and-grey/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
Mondor Footed Ice Skating Tights 3310,Mondor,USD 15.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3310/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Rockerz Skate Guards,Rockerz,USD 32.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/rockerz-skate-guards/,Apparel,This product is non-returnable or exchangeable. A tiny gap due to tension requirement might be present between the two pieces.
Mondor 104 Knee High Socks 2 Pack,Mondor,USD 12.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-104-knee-high-socks-2-pack/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Return Label,Figure Skating Store,USD 8.50,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/return-label-1/,Apparel,
Mondor Footed Ice Skating Tights 3301,Mondor,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3301/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Figure Skating Gloves - Competition and Practice,Kami So,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/figure-skating-gloves-competition-and-practice/,Apparel,60 Day Warranty
Jerry's 1219 Guard Keychains,Jerry Skating World,USD 1.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-1219-guard-keychains/,Apparel,Key Chain Mini Skate Guard 1219 Size: Appx 2.5 inches
Capezio 1812 Over the Boot Ice Skating Tights (Suntan),Capezio,USD 18.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/capezio-1812-over-the-boot-ice-skating-tights-suntan/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
One Kami So  Footed Ice Skating Tights + One Over the Boot Ice Skating Tights + Two Pack Socks,Kami So,USD 35.19,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/one-kami-so-footed-ice-skating-tights-one-over-the-boot-ice-skating-tights-two-pack-socks/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Kami-So Over the Boot Ice Skating Tights,Kami So,USD 14.22,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/kami-so-over-the-boot-ice-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Kami-So Footed Ice Skating Tights,Kami So,USD 10.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/kami-so-footed-ice-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Kami-So Ice Skating Socks - Knee High (One Pack),Kami So,USD 4.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/kami-so-ice-skating-socks-knee-high-one-pack/,Apparel,"Crafted with premium materials and designed for comfort and performance, these socks are a must-have for every ice skating enthusiast. Whether you're practicing your moves or competing in a competition, these socks will keep you cozy and confident on the ice.Key Features:"
ChloeNoel Over the Boot Ice Skating Tights 3332 Medium Tan  with 2 Swirls,ChloeNoel,USD 27.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-over-the-boot-ice-skating-tights-3332-medium-tan-with-2-swirls/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Footless Heel Cover Performance Tights 3327,Mondor,USD 27.59,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footless  Ice Skating Tights 8896 2Swirls,ChloeNoel,USD 26.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footless-ice-skating-tights-8896-2swirls/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footless  Ice Skating Tights 8896 w/ Crys. on 2 Thighs,ChloeNoel,USD 26.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footless-ice-skating-tights-8896-w-crys-on-2-thighs/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footless  Ice Skating Tights 8896 with Crystals,ChloeNoel,USD 22.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footless-ice-skating-tights-8896-with-crystals/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to hygiene and health reasons"
ChloeNoel Footless  Ice Skating Tights 8896,ChloeNoel,USD 12.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footless-ice-skating-tights-8896/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Figure Skating Neutral Bodywear Bodywear Underwear Tights BP10,ChloeNoel,USD 26.90,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-figure-skating-neutral-bodywear-bodywear-underwear-tights-bp10/,Apparel,Manufacturer Product Warranty 14 days
Mondor 3348 Footed INNERGY Figure Skating Tights,Mondor,USD 20.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3348-footed-innergy-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 912 Rhinestones Boot Cover Figure Skating Tights,Mondor,USD 28.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-912-rhinestones-boot-cover-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 911 Rhinestones Footed Figure Skating Tights,Mondor,USD 24.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-911-rhinestones-footed-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 3345 Footed Durable Figure Skating Tights,Mondor,USD 15.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3345-footed-durable-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 3371 Footed Natural Figure Skating Tights,Mondor,USD 20.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3371-footed-natural-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 3372 Boot Cover Natural Figure Skating Tights,Mondor,USD 28.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3372-boot-cover-natural-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 3358 Footed Shimmer Figure Skating Tights,Mondor,USD 15.50,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3358-footed-shimmer-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor 3357 Boot cover Shimmer Figure Skating Tights,Mondor,USD 25.29,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-3357-boot-cover-shimmer-figure-skating-tights/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Over the Boot Ice Skating Tights 3332 Medium Tan,ChloeNoel,USD 13.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-over-the-boot-ice-skating-tights-3332-medium-tan/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footed Ice Skating Tights 8830  with Crystals,ChloeNoel,USD 24.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footed-ice-skating-tights-8830-with-crystals-1/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Over the Boot Ice Skating Tights 8832 with Crystals,ChloeNoel,USD 26.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footed-ice-skating-tights-8830-with-crystals/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Over the Boot Ice Skating Tights 8832 w/ Crys. on 2 thighs,ChloeNoel,USD 29.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-over-the-boot-ice-skating-tights-8832-w-crys-on-2-thighs/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Footless Evolution Figure Skating Tights 3339,Mondor,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footless-evolution-figure-skating-tights-3339/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Over The Boot Ice Skating Tights 8832 2Swirls,ChloeNoel,USD 29.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-over-the-boot-ice-skating-tights-8832-2swirls/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footed Ice Skating Tights 8830 2Swirls,ChloeNoel,USD 29.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footed-ice-skating-tights-8830-2swirls/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
ChloeNoel Footed Ice Skating Tights 8830 with 2Crystals,ChloeNoel,USD 29.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-footed-ice-skating-tights-8830-with-2crystals/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Over the Boot Ice Skating Tights 3350,Mondor,USD 18.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-over-the-boot-ice-skating-tights-3350/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
